shot_id,project_id,sequence_code,shot_name,department,assigned_artist_id,assigned_date,start_date,deadline,delivery_date,first_pass_date,final_approval_date,status,priority,complexity,estimated_hours,actual_hours,internal_revision_count,client_revision_count,revision_count_reported,hold_days,vendor_dependencies,notes
PRJ-1010_SQ040_SH0040,PRJ-1010,SQ040,SQ040_SH0040,Compositing,ART-059,2025-08-15,2025-08-15,2025-08-29,2025-09-03,2025-08-17,2025-09-03,Final,Medium,Low-Medium,29.7,30.2,0,1,1,0,None,Heavy grain matching required
PRJ-1001_SQ050_SH0080,PRJ-1001,SQ050,SQ050_SH0080,FX,ART-054,2024-06-21,2024-06-24,2024-07-08,2024-07-18,2024-07-01,2024-07-21,Final,Low,Medium,84.7,85.8,1,0,1,12,3D Asset,Client requested alternate color treatment
PRJ-1003_SQ040_SH0050,PRJ-1003,SQ040,SQ040_SH0050,Animation,ART-026,2024-05-13,2024-05-15,2024-05-20,2024-05-21,2024-05-17,2024-05-22,Delivered,High,Low,29.9,35.4,2,2,4,0,External Simulation,Dependent on upstream FX delivery
PRJ-1009_SQ040_SH0010,PRJ-1009,SQ040,SQ040_SH0010,Compositing,ART-009,2025-03-22,2025-03-26,2025-04-03,2025-04-04,2025-03-29,2025-04-07,Delivered,Medium,Medium,40.2,39.9,0,1,1,0,Plate Prep,Heavy grain matching required
PRJ-1011_SQ030_SH0010,PRJ-1011,SQ030,SQ030_SH0010,Roto/Paint,ART-021,2025-07-03,2025-07-06,2025-07-09,2025-07-07,2025-07-07,2025-07-10,Approved,Critical,Low-Medium,9.4,14.2,2,1,3,0,Plate Prep,
PRJ-1003_SQ050_SH0040,PRJ-1003,SQ050,SQ050_SH0040,ANIMATION,ART-041,2024-05-02,2024-05-02,,2024-05-21,2024-05-07,2024-05-23,Approved,High,High,62.6,78.7,1,2,3,0,None,Additional cleanup discovered during review
PRJ-1014_SQ060_SH0030,PRJ-1014,SQ060,SQ060_SH0030,Matte Painting,ART-055,2026-03-22,2026-03-27,2026-04-14,2026-04-15,2026-04-03,2026-04-17,Delivered,High,Very High,85.2,105.2,3,0,3,0,None,Heavy grain matching required
PRJ-1008_SQ080_SH0020,PRJ-1008,SQ080,SQ080_SH0020,Roto/Paint,ART-028,2025-03-15,2025-03-17,2025-03-25,2025-03-26,2025-03-18,2025-03-28,Approved,Low,Low,11.6,11.2,1,0,1,0,None,
PRJ-1004_SQ040_SH0010,PRJ-1004,SQ040,SQ040_SH0010,Compositing,ART-004,2024-06-15,2024-06-19,2024-01-01,2024-07-02,2024-06-22,2024-07-03,Delivered,High,Medium,39.7,36.0,2,0,2,0,Client Plate,Additional cleanup discovered during review
PRJ-1010_SQ100_SH0070,PRJ-1010,SQ100,SQ100_SH0070,Compositing,ART-010,2025-12-04,2025-12-09,2025-12-23,2026-01-01,2025-12-13,2026-01-03,Delivered,Critical,High,52.3,71.3,4,2,6,0,None,Dependent on upstream FX delivery
PRJ-1010_SQ030_SH0080,PRJ-1010,SQ030,SQ030_SH0080,Compositing,ART-039,2025-12-06,2025-12-08,2025-12-17,2026-01-05,2025-12-11,2026-01-08,Approved,Medium,Medium,39.8,70.5,3,2,5,1,None,Client requested alternate color treatment
PRJ-1015_SQ050_SH0100,PRJ-1015,SQ050,SQ050_SH0100,Compositing,ART-010,2026-08-30,2026-09-04,2026-09-20,,,,WIP,High,High,71.1,21.1,2,2,4,2,Client Plate,Additional cleanup discovered during review
PRJ-1006_SQ110_SH0020,PRJ-1006,SQ110,SQ110_SH0020,Lighting,ART-023,2024-12-09,2024-12-13,2024-12-20,2024-12-24,2024-12-15,2024-12-26,Delivered,Medium,Low,25.4,23.3,2,0,-1,0,None,
PRJ-1008_SQ070_SH0090,PRJ-1008,SQ070,SQ070_SH0090,Lighting,ART-014,2025-08-17,2025-08-21,2025-08-28,2025-09-05,2025-08-24,2025-09-06,Approved,High,High,39.5,52.8,4,2,6,3,None,Client requested alternate color treatment
PRJ-1010_SQ090_SH0080,PRJ-1010,SQ090,SQ090_SH0080,Matte Painting,ART-055,2025-12-19,2025-12-20,2026-01-06,2026-01-11,2025-12-26,2026-01-12,Final,High,High,70.2,103.1,2,3,5,0,External Simulation,
PRJ-1006_SQ060_SH0020,PRJ-1006,SQ060,SQ060_SH0020,Roto/Paint,ART-012,2024-11-17,2024-11-18,2024-11-29,2024-11-27,2024-11-20,2024-11-28,Delivered,Low,Medium,23.1,24.7,1,1,2,2,None,Editorial turnover changed after first pass
PRJ-1004_SQ020_SH0040,PRJ-1004,SQ020,SQ020_SH0040,Matchmove,ART-017,2024-08-24,2024-08-28,2024-09-08,2024-09-06,2024-08-30,2024-09-09,Approved,High,High,24.4,32.5,4,1,5,0,External Simulation,
PRJ-1009_SQ070_SH0010,PRJ-1009,SQ070,SQ070_SH0010,Animation,ART-041,2025-04-04,2025-04-09,2025-04-22,2025-04-26,2025-04-15,2025-04-26,Approved,Medium,Very High,67.5,95.2,4,1,5,0,None,
PRJ-1005_SQ010_SH0050,PRJ-1005,SQ010,SQ010_SH0050,Matchmove,ART-057,2024-09-30,2024-10-04,2024-10-13,2024-10-13,2024-10-06,2024-10-15,Approved,Critical,Medium,29.3,34.4,3,1,4,0,3D Asset,Additional cleanup discovered during review
PRJ-1001_SQ060_SH0080,PRJ-1001,SQ060,SQ060_SH0080,Lighting,ART-018,2024-06-13,2024-06-13,2024-06-25,2024-06-30,2024-06-17,2024-07-01,Delivered,Medium,Medium,50.2,53.7,3,1,4,0,3D Asset,Additional cleanup discovered during review
PRJ-1001_SQ050_SH0090,PRJ-1001,SQ050,SQ050_SH0090,Lighting,ART-052,2024-07-09,2024-07-13,2024-07-22,2024-07-22,2024-07-17,2024-07-24,Final,Medium,Medium,50.9,54.7,1,1,2,0,Client Plate,Editorial turnover changed after first pass
PRJ-1004_SQ060_SH0030,PRJ-1004,SQ060,SQ060_SH0030,Compositing,ART-035,2024-08-03,2024-08-06,2024-08-15,19-Aug-2024,2024-08-10,2024-08-19,Delivered,High,Medium,48.9,44.2,1,0,1,1,Plate Prep,Additional cleanup discovered during review
PRJ-1001_SQ050_SH0030,PRJ-1001,SQ050,SQ050_SH0030,Matte Painting,ART-007,2024-03-05,2024-03-08,2024-03-22,2024-03-24,2024-03-14,2024-03-24,Final,High,High,74.6,87.2,2,0,2,0,None,Editorial turnover changed after first pass
PRJ-1006_SQ100_SH0020,PRJ-1006,SQ100,SQ100_SH0020,Compositing,ART-046,2024-12-01,2024-12-03,2024-12-10,2024-12-14,2024-12-05,2024-12-15,Delivered,Low,High,28.7,37.7,3,1,4,0,None,Dependent on upstream FX delivery
PRJ-1013_SQ020_SH0030,PRJ-1013,SQ020,SQ020_SH0030,Roto/Paint,ART-033,2026-02-03,2026-02-03,2026-02-14,2026-02-15,2026-02-04,2026-02-15,Final,Medium,Medium,21.7,22.9,2,1,3,0,Client Plate,Additional cleanup discovered during review
PRJ-1002_SQ080_SH0040,PRJ-1002,SQ080,SQ080_SH0040,Animation,ART-036,2024-06-05,2024-06-07,2024-06-23,2024-06-24,2024-06-10,2024-06-27,Delivered,Low,Low-Medium,41.0,46.8,2,1,3,0,None,Heavy grain matching required
PRJ-1003_SQ020_SH0010,PRJ-1003,SQ020,SQ020_SH0010,Animation,ART-026,2024-04-10,2024-04-13,2024-04-22,2024-04-23,2024-04-18,2024-04-25,Final,Critical,Medium,59.1,61.1,2,0,2,1,None,Additional cleanup discovered during review
PRJ-1004_SQ090_SH0060,PRJ-1004,SQ090,SQ090_SH0060,Assets,ART-037,2024-10-19,2024-10-19,2024-11-07,2024-11-12,2024-10-26,2024-11-12,Final,High,Medium,76.9,88.0,1,2,3,0,None,
PRJ-1005_SQ030_SH0040,PRJ-1005,SQ030,SQ030_SH0040,FX,ART-042,2024-09-25,2024-09-29,2024-10-11,2024-10-16,2024-10-02,2024-10-19,Approved,Medium,Medium,43.2,64.1,4,1,5,1,Plate Prep,
PRJ-1007_SQ040_SH0050,PRJ-1007,SQ040,SQ040_SH0050,Compositing,ART-008,2025-02-03,2025-02-04,2025-02-14,2025-02-28,2025-02-08,2025-03-03,Delivered,Medium,Very High,46.5,58.9,2,1,3,5,None,
PRJ-1011_SQ050_SH0120,PRJ-1011,SQ050,SQ050_SH0120,Roto/Paint,ART-028,2026-03-09,2026-03-12,2026-03-15,2026-03-10,2026-03-13,2026-03-11,Final,Low,Medium,13.6,13.2,0,0,-1,1,External Simulation,
PRJ-1009_SQ040_SH0070,PRJ-1009,SQ040,SQ040_SH0070,Compositing,ART-060,2025-08-26,2025-08-31,2025-09-11,2025-09-13,2025-09-03,2025-09-15,Approved,High,High,41.5,42.5,1,0,1,0,None,
PRJ-1013_SQ020_SH0020,PRJ-1013,SQ020,SQ020_SH0020,Assets,ART-047,2026-02-04,2026-02-07,2026-02-21,2026-02-21,2026-02-13,2026-02-22,Approved,Critical,Medium,74.0,65.7,2,1,3,0,External Simulation,
PRJ-1008_SQ050_SH0010,PRJ-1008,SQ050,SQ050_SH0010,FX,ART-053,2025-02-09,2025-02-12,2025-03-01,2025-03-06,2025-02-18,2025-03-07,Delivered,High,Medium,72.2,73.5,2,1,3,0,3D Asset,
PRJ-1004_SQ100_SH0030,PRJ-1004,SQ100,SQ100_SH0030,Compositing,ART-035,2024-08-20,2024-08-22,2024-09-03,2024-09-10,2024-08-25,2024-09-10,Delivered,Medium,Low-Medium,43.0,49.1,1,2,3,1,None,
PRJ-1012_SQ090_SH0040,PRJ-1012,SQ090,SQ090_SH0040,Compositing,ART-010,2026-02-14,2026-02-17,2026-03-02,2026-03-02,2026-02-19,2026-03-05,Final,Critical,Low-Medium,28.9,29.9,1,1,2,2,None,
PRJ-1009_SQ030_SH0040,PRJ-1009,SQ030,SQ030_SH0040,Matchmove,ART-031,2025-06-06,2025-06-09,2025-06-21,2025-06-17,2025-06-12,2025-06-17,Delivered,Medium,High,36.5,43.0,1,2,3,5,Plate Prep,Additional cleanup discovered during review
PRJ-1001_SQ070_SH0020,PRJ-1001,SQ070,SQ070_SH0020,Animation,ART-038,2024-02-15,2024-02-19,2024-03-03,2024-03-15,2024-02-22,2024-03-16,Approved,Medium,Low,32.9,38.0,1,1,2,5,None,
PRJ-1002_SQ080_SH0050,PRJ-1002,SQ080,SQ080_SH0050,Assets,ART-022,2024-07-01,2024-07-01,2024-07-20,2024-07-22,2024-07-07,2024-07-23,Approved,Medium,High,71.0,76.0,2,1,3,0,Client Plate,Additional cleanup discovered during review
PRJ-1006_SQ050_SH0020,PRJ-1006,SQ050,SQ050_SH0020,Compositing,ART-020,2024-11-19,2024-11-20,2024-12-01,2024-11-27,2024-11-24,2024-11-30,Approved,Low,Medium,48.3,49.7,0,0,0,1,External Simulation,Editorial turnover changed after first pass
PRJ-1002_SQ060_SH0070,PRJ-1002,SQ060,SQ060_SH0070,FX,ART-042,2024-09-10,2024-09-12,2024-09-25,2024-10-08,2024-09-14,2024-10-08,Delivered,Low,Low-Medium,27.1,36.6,1,2,3,3,None,Client requested alternate color treatment
PRJ-1014_SQ030_SH0030,PRJ-1014,SQ030,SQ030_SH0030,Matchmove,ART-045,2026-03-18,2026-03-19,2026-03-29,2026-03-26,2026-03-20,2026-03-26,Delivered,High,Low,13.6,9.2,0,0,0,0,None,Editorial turnover changed after first pass
PRJ-1004_SQ060_SH0090,PRJ-1004,SQ060,SQ060_SH0090,Compositing,ART-059,2025-01-06,2025-01-08,2025-01-14,2025-01-17,2025-01-11,2025-01-18,Pend Review,High,Low-Medium,33.7,47.1,3,1,4,0,Plate Prep,
PRJ-1006_SQ110_SH0070,PRJ-1006,SQ110,SQ110_SH0070,Roto/Paint,ART-044,2025-06-08,2025-06-11,2025-06-23,2025-06-28,2025-06-12,2025-06-29,Approved,Low,Medium,18.3,25.8,3,0,3,0,3D Asset,Heavy grain matching required
PRJ-1012_SQ110_SH0050,PRJ-1012,SQ110,SQ110_SH0050,Compositing,ART-004,2026-03-22,2026-03-26,2026-04-08,2026-04-08,2026-03-29,2026-04-10,Final,Medium,Medium,37.5,45.3,3,0,3,0,External Simulation,Client requested alternate color treatment
PRJ-1006_SQ050_SH0010,PRJ-1006,SQ050,SQ050_SH0010,Assets,ART-037,2024-10-08,2024-10-11,2024-10-27,2024-11-02,2024-10-18,2024-11-03,Delivered,High,High,85.1,114.8,2,2,4,2,Plate Prep,Editorial turnover changed after first pass
PRJ-1003_SQ030_SH0040,PRJ-1003,SQ030,SQ030_SH0040,Animation,ART-006,2024-05-09,2024-05-13,2024-05-23,2024-05-26,2024-05-18,2024-05-28,Approved,Critical,Low-Medium,53.4,36.0,0,0,0,0,Plate Prep,
PRJ-1008_SQ020_SH0090,PRJ-1008,SQ020,SQ020_SH0090,Compositing,ART-025,2025-07-28,2025-07-30,2025-08-09,2025-08-18,2025-08-03,2025-08-20,Delivered,Medium,Medium,48.2,46.6,1,1,4,0,None,
PRJ-1006_SQ070_SH0060,PRJ-1006,SQ070,SQ070_SH0060,Matchmove,ART-057,2025-04-13,2025-04-17,2025-04-27,2025-05-06,2025-04-20,2025-05-06,Approved,High,Very High,36.2,50.2,4,1,5,2,None,
PRJ-1006_SQ070_SH0050,PRJ-1006,SQ070,SQ070_SH0050,Matchmove,ART-050,2025-03-08,2025-03-12,2025-03-21,2025-03-27,2025-03-15,2025-03-27,Delivered,Low,Very High,37.6,36.4,1,1,2,0,Plate Prep,
PRJ-1008_SQ070_SH0010,PRJ-1008,SQ070,SQ070_SH0010,Compositing,ART-046,2025-02-15,2025-02-19,2025-02-27,2025-02-28,2025-02-20,2025-02-28,Delivered,Medium,Low,22.4,23.1,1,0,1,1,Plate Prep,
PRJ-1006_SQ110_SH0050,PRJ-1006,SQ110,SQ110_SH0050,Compositing,ART-020,2025-03-25,2025-03-30,2025-04-08,2025-04-12,2025-03-31,2025-04-12,Approved,Critical,Low-Medium,21.2,22.3,1,1,2,0,Plate Prep,Additional cleanup discovered during review
PRJ-1006_SQ030_SH0060,PRJ-1006,SQ030,SQ030_SH0060,Compositing,ART-020,2025-04-10,2025-04-14,2025-04-26,2025-05-12,2025-04-16,2025-05-13,Approved,Low,Low-Medium,23.8,30.6,2,1,3,0,Plate Prep,Dependent on upstream FX delivery
PRJ-1011_SQ020_SH0110,PRJ-1011,SQ020,SQ020_SH0110,Matchmove,ART-045,2026-02-07,2026-02-11,2026-02-20,2026-03-01,2026-02-14,2026-03-04,Delivered,High,Medium,34.5,29.5,1,1,2,2,None,Dependent on upstream FX delivery
PRJ-1008_SQ050_SH0040,PRJ-1008,SQ050,SQ050_SH0040,FX,ART-003,2025-04-17,2025-04-20,2025-05-07,2025-05-15,2025-04-26,2025-05-17,Delivered,High,Medium,72.2,58.7,1,2,3,0,Client Plate,
PRJ-1009_SQ040_SH0110,PRJ-1009,SQ040,SQ040_SH0110,Compositing,ART-059,2025-11-30,2025-12-05,2025-12-10,2025-12-12,2025-12-07,2025-12-13,Delivered,Medium,Low-Medium,29.2,37.8,2,1,3,0,Plate Prep,Client requested alternate color treatment
PRJ-1001_SQ060_SH0100,PRJ-1001,SQ060,SQ060_SH0100,FX,ART-053,2024-08-03,2024-08-05,2024-08-17,2024-08-19,2024-08-11,2024-08-22,Approved,High,Medium,68.6,69.3,2,0,2,1,Plate Prep,
PRJ-1014_SQ030_SH0050,PRJ-1014,SQ030,SQ030_SH0050,Compositing,ART-025,2026-04-24,2026-04-25,2026-05-09,2026-05-08,2026-04-29,2026-05-11,Delivered,Medium,Medium,45.9,47.0,1,1,2,0,None,
PRJ-1011_SQ040_SH0020,PRJ-1011,SQ040,SQ040_SH0020,Animation,ART-026,2025-08-09,2025-08-14,2025-08-24,2025-09-10,2025-08-17,2025-09-12,Delivered,Medium,Low-Medium,32.3,31.1,2,0,2,12,3D Asset,
PRJ-1009_SQ020_SH0120,PRJ-1009,SQ020,SQ020_SH0120,Roto/Paint,ART-033,2025-12-08,2025-12-08,2025-12-14,2025-12-15,2025-12-09,2025-12-18,Approved,Medium,Very High,21.7,23.7,1,2,3,0,None,Heavy grain matching required
PRJ-1006_SQ120_SH0010,PRJ-1006,SQ120,SQ120_SH0010,Matchmove,ART-045,2024-11-10,2024-11-10,2024-11-22,2024-11-23,2024-11-11,2024-11-24,Delivered,Medium,Medium,20.5,20.8,2,2,,0,None,Additional cleanup discovered during review
PRJ-1006_SQ050_SH0030,PRJ-1006,SQ050,SQ050_SH0030,Compositing,ART-004,2024-12-25,2024-12-30,2025-01-13,2025-01-19,2025-01-01,2025-01-19,Delivered,High,Medium,24.4,30.3,2,1,3,1,None,Heavy grain matching required
PRJ-1008_SQ040_SH0040,PRJ-1008,SQ040,SQ040_SH0040,Compositing,ART-035,2025-04-19,2025-04-19,2025-04-29,2025-05-02,2025-04-20,2025-05-02,Approved,Medium,Low,21.5,22.0,2,0,2,0,Plate Prep,Additional cleanup discovered during review
PRJ-1011_SQ030_SH0100,PRJ-1011,SQ030,SQ030_SH0100,Matte Painting,ART-007,2026-01-23,2026-01-26,2026-02-04,2026-02-08,2026-01-29,2026-02-11,Approved,High,Low-Medium,43.5,47.7,1,1,2,1,Client Plate,Additional cleanup discovered during review
PRJ-1006_SQ030_SH0070,PRJ-1006,SQ030,SQ030_SH0070,FX,ART-048,2025-05-12,2025-05-15,2025-05-31,2025-06-13,2025-05-19,2025-06-16,Approved,High,Medium,51.2,46.7,1,2,3,12,None,Dependent on upstream FX delivery
PRJ-1011_SQ020_SH0020,PRJ-1011,SQ020,SQ020_SH0020,Matchmove,ART-045,2025-07-30,2025-07-30,2025-08-03,2025-08-04,2025-07-31,2025-08-07,Delivered,High,Medium,18.6,15.1,1,0,1,1,None,
PRJ-1002_SQ010_SH0080,PRJ-1002,SQ010,SQ010_SH0080,Lighting,ART-018,2024-09-20,2024-09-24,2024-10-03,2024-10-04,2024-09-27,2024-10-06,Delivered,Medium,Low-Medium,39.1,33.3,2,0,2,0,External Simulation,Heavy grain matching required
PRJ-1014_SQ030_SH0020,prj-1014,SQ030,SQ030_SH0020,Compositing,ART-046,2026-02-27,2026-03-03,2026-03-13,2026-03-25,2026-03-08,2026-03-26,Final,Medium,Medium,57.3,70.8,2,0,2,8,3D Asset,Additional cleanup discovered during review
PRJ-1010_SQ020_SH0100,PRJ-1010,SQ020,SQ020_SH0100,Compositing,ART-008,2026-02-02,2026-02-05,2026-02-15,2026-02-18,2026-02-07,2026-02-18,Final,Medium,Low-Medium,24.0,27.5,0,1,1,0,None,Dependent on upstream FX delivery
PRJ-1004_SQ010_SH0080,PRJ-1004,SQ010,SQ010_SH0080,Animation,ART-036,2024-11-19,2024-11-20,2024-12-01,2024-12-06,2024-11-25,2024-12-07,Delivered,Medium,Medium,58.7,60.0,2,1,3,0,External Simulation,Heavy grain matching required
PRJ-1012_SQ100_SH0080,PRJ-1012,SQ100,SQ100_SH0080,Animation,ART-036,2026-07-01,2026-07-01,2026-07-11,,,,Client Review,High,Medium,43.9,42.7,3,0,3,12,None,
PRJ-1001_SQ050_SH0100,PRJ-1001,SQ050,SQ050_SH0100,Matchmove,ART-031,2024-07-21,2024-07-24,2024-07-29,2024-08-08,2024-07-25,2024-08-09,Final,High,Low-Medium,22.1,21.6,2,0,2,12,Plate Prep,Heavy grain matching required
PRJ-1009_SQ030_SH0090,PRJ-1009,SQ030,SQ030_SH0090,Roto/Paint,ART-028,2025-10-09,2025-10-14,2025-10-18,2025-10-15,2025-10-15,2025-10-17,Delivered,High,Low,8.9,10.2,2,0,2,0,None,
PRJ-1004_SQ050_SH0090,PRJ-1004,SQ050,SQ050_SH0090,Matchmove,ART-031,2024-12-30,2024-12-30,2025-01-07,2025-01-13,2024-12-31,2025-01-13,Final,High,Medium,20.5,22.3,0,2,2,0,None,Additional cleanup discovered during review
PRJ-1010_SQ050_SH0040,PRJ-1010,SQ050,SQ050_SH0040,Compositing,ART-025,2025-08-11,2025-08-12,2025-08-26,2025-09-03,2025-08-15,2025-09-06,Delivered,Critical,Low-Medium,33.6,36.7,1,1,2,3,3D Asset,Dependent on upstream FX delivery
PRJ-1004_SQ070_SH0020,PRJ-1004,SQ070,SQ070_SH0020,Compositing,ART-059,2024-07-15,2024-07-18,2024-07-28,2024-07-25,2024-07-21,2024-07-25,Delivered,High,High,35.3,46.4,2,1,3,0,None,Heavy grain matching required
PRJ-1010_SQ010_SH0010,PRJ-1010,SQ010,SQ010_SH0010,Roto/Paint,ART-044,2025-05-14,2025-05-15,2025-05-29,2025-06-08,2025-05-17,2025-06-11,Delivered,High,Medium,24.4,48.5,3,3,6,0,Plate Prep,Heavy grain matching required
PRJ-1003_SQ040_SH0060,PRJ-1003,SQ040,SQ040_SH0060,FX,ART-054,2024-05-23,2024-05-26,2024-06-05,2024-06-10,2024-05-29,2024-06-12,APPROVED,High,Low,31.2,30.8,0,0,0,2,None,
PRJ-1002_SQ100_SH0010,PRJ-1002,SQ100,SQ100_SH0010,Animation,ART-006,2024-03-03,2024-03-06,2024-03-21,2024-03-23,2024-03-11,2024-03-23,Approved,Medium,High,60.7,51.8,2,1,,0,None,
PRJ-1012_SQ100_SH0020,PRJ-1012,SQ100,SQ100_SH0020,Compositing,ART-024,2025-12-03,2025-12-08,2025-12-25,,2025-12-12,,Pending Review,High,High,46.5,19.0,2,1,-1,0,Client Plate,
PRJ-1006_SQ040_SH0070,PRJ-1006,SQ040,SQ040_SH0070,Roto/Paint,ART-012,2025-05-21,2025-05-21,2025-06-03,2025-06-01,2025-05-23,2025-06-04,Delivered,High,High,24.1,31.5,3,1,4,0,Client Plate,Dependent on upstream FX delivery
PRJ-1002_SQ020_SH0040,PRJ-1002,SQ020,SQ020_SH0040,Assets,ART-022,2024-05-17,2024-05-22,2024-06-03,2024-06-09,2024-05-25,2024-06-10,Delivered,High,Low-Medium,43.2,35.5,1,0,1,0,None,Editorial turnover changed after first pass
PRJ-1014_SQ030_SH0060,PRJ-1014,SQ030,SQ030_SH0060,Compositing,ART-060,2026-05-05,2026-05-06,2026-05-14,2026-05-24,2026-05-10,2026-05-25,Final,High,Medium,49.0,44.1,1,1,2,8,None,Client requested alternate color treatment
PRJ-1008_SQ060_SH0090,PRJ-1008,SQ060,SQ060_SH0090,FX,ART-003,2025-08-06,2025-08-07,2025-08-25,2025-08-28,2025-08-13,2025-08-31,Delivered,Medium,Medium,68.3,58.2,1,0,1,0,Client Plate,Editorial turnover changed after first pass
PRJ-1014_SQ030_SH0090,PRJ-1014,SQ030,SQ030_SH0090,FX,ART-058,2026-07-02,2026-07-05,2026-07-16,,,,WIP,High,Medium,63.0,48.1,1,0,-1,0,None,
PRJ-1005_SQ020_SH0010,PRJ-1005,SQ020,SQ020_SH0010,Lighting,ART-023,2024-08-22,2024-08-26,2024-08-30,2024-09-01,2024-08-27,2024-09-03,Approved,High,Low,17.9,16.4,1,0,1,2,Plate Prep,Dependent on upstream FX delivery
PRJ-1009_SQ020_SH0060,PRJ-1009,SQ020,SQ020_SH0060,Matchmove,ART-050,2025-07-17,2025-07-20,2025-07-28,2025-08-09,2025-07-21,2025-08-11,Final,Medium,Low-Medium,18.0,24.3,4,3,7,0,Client Plate,
PRJ-1015_SQ050_SH0070,PRJ-1015,SQ050,SQ050_SH0070,Lighting,ART-014,2026-07-10,2026-07-14,2026-07-23,,,,WIP,High,Low-Medium,40.5,29.3,1,0,1,0,External Simulation,
PRJ-1014_SQ030_SH0110,PRJ-1014,SQ030,SQ030_SH0110,Compositing,ART-035,2026-08-05,,2026-08-16,,,,Not Started,High,Medium,35.5,29.6,2,2,4,0,Plate Prep,Client requested alternate color treatment
PRJ-1011_SQ010_SH0070,PRJ-1011,SQ010,SQ010_SH0070,Roto/Paint,ART-049,2025-11-08,2025-11-13,2025-11-21,2025-11-24,2025-11-15,2025-11-27,Final,Medium,Very High,26.5,33.0,3,2,5,0,Plate Prep,Client requested alternate color treatment
PRJ-1005_SQ020_SH0040,PRJ-1005,SQ020,SQ020_SH0040,FX,ART-003,2024-09-20,2024-09-25,2024-10-05,2024-10-07,2024-09-29,2024-10-08,Approved,Medium,Low-Medium,48.0,38.6,1,1,2,3,External Simulation,
PRJ-1011_SQ030_SH0040,PRJ-1011,SQ030,SQ030_SH0040,Roto/Paint,ART-044,2025-09-12,2025-09-14,2025-09-18,2025-09-19,2025-09-15,2025-09-21,Delivered,Medium,Low,11.8,15.2,1,1,2,0,None,Heavy grain matching required
PRJ-1011_SQ050_SH0090,PRJ-1011,SQ050,SQ050_SH0090,Compositing,ART-015,2026-01-01,2026-01-06,2026-01-17,2026-01-19,2026-01-09,2026-01-22,Approved,High,Low-Medium,37.0,30.9,1,0,1,3,External Simulation,
PRJ-1009_SQ020_SH0090,PRJ-1009,SQ020,SQ020_SH0090,Roto/Paint,ART-028,2025-09-30,2025-10-05,2025-10-12,2025-10-16,2025-10-06,2025-10-17,Delivered,Medium,Low-Medium,14.4,16.4,1,1,2,0,Plate Prep,
PRJ-1008_SQ040_SH0060,PRJ-1008,SQ040,SQ040_SH0060,Compositing,ART-008,2025-06-06,2025-06-11,2025-06-16,2025-06-19,2025-06-13,2025-06-20,Delivered,High,Low-Medium,27.3,32.7,2,1,3,0,Plate Prep,Dependent on upstream FX delivery
PRJ-1009_SQ080_SH0050,PRJ-1009,SQ080,SQ080_SH0050,Compositing,ART-009,2025-07-11,2025-07-16,2025-07-26,2025-07-28,2025-07-18,2025-07-29,Approved,Medium,Low-Medium,29.2,30.1,0,2,2,0,Client Plate,
PRJ-1015_SQ020_SH0040,PRJ-1015,SQ020,SQ020_SH0040,Compositing,ART-010,2026-04-29,2026-05-02,2026-05-08,2026-05-20,2026-05-05,2026-05-21,Delivered,Critical,Low-Medium,37.1,41.5,3,1,4,3,Client Plate,Additional cleanup discovered during review
PRJ-1002_SQ030_SH0060,PRJ-1002,SQ030,SQ030_SH0060,Roto/Paint,ART-033,2024-07-30,2024-07-30,2024-08-09,2024-08-09,2024-07-31,2024-08-10,Delivered,High,Low-Medium,15.6,19.1,1,2,3,1,Client Plate,Heavy grain matching required
PRJ-1002_SQ050_SH0060,PRJ-1002,SQ050,SQ050_SH0060,Animation,ART-999,2024-08-03,2024-08-06,2024-08-20,2024-08-22,2024-08-11,2024-08-24,Final,Medium,Medium,59.3,62.2,2,1,3,3,None,
PRJ-1009_SQ030_SH0020,PRJ-1009,SQ030,SQ030_SH0020,FX,ART-054,2025-04-15,2025-04-19,2025-04-28,2025-05-03,2025-04-22,2025-05-03,Final,Medium,Low-Medium,44.4,,2,0,2,0,None,Editorial turnover changed after first pass
PRJ-1002_SQ060_SH0030,PRJ-1002,SQ060,SQ060_SH0030,Compositing,ART-010,2024-04-25,2024-04-25,2024-05-03,2024-05-08,2024-04-28,2024-05-10,Delivered,Medium,Low-Medium,36.6,30.4,1,0,1,3,None,Client requested alternate color treatment
PRJ-1015_SQ020_SH0080,PRJ-1015,SQ020,SQ020_SH0080,Lighting ,ART-032,2026-07-22,2026/07/22,2026-08-08,,,,WIP,Medium,Very High,61.6,35.2,3,1,4,0,None,Dependent on upstream FX delivery
PRJ-1001_SQ060_SH0050,PRJ-1001,SQ060,SQ060_SH0050,FX,ART-011,2024-04-11,2024-04-11,2024-04-22,2024-05-06,2024-04-16,2024-05-06,Approved,High,Medium,64.5,64.5,2,1,3,0,None,Editorial turnover changed after first pass
PRJ-1012_SQ030_SH0040,PRJ-1012,SQ030,SQ030_SH0040,Roto/Paint,ART-049,2026-01-26,2026-01-27,2026-02-05,,2026-01-28,,Client Review,Critical,Medium,17.8,15.4,2,2,4,1,None,Additional cleanup discovered during review
